6.37243319647544,3.93744849219468,0
4.73183757111715,4.1116689515984,1
1.83179357990334,1.84169543319654,0
3.91471861557736,4.57838666897819,1
3.51695837584241,4.30074297105004,1
7.18511011474671,3.72545050807774,0
4.67965493093624,2.51795795367951,0
3.51135818902295,4.47180109805866,1
2.39825105441635,3.22148187193174,0
4.49335292851083,4.41781939401636,1
3.24892652965216,2.90697926401934,1
1.6698266119691,3.50373801400955,0
7.19188272743755,5.611760311344,0
4.40669527959508,1.66699099686068,0
5.01154283533249,5.55363112616962,1
6.03954773576904,1.79237726677983,0
2.8860387835372,4.61637457676336,1
2.47800287715777,1.63635629335596,0
5.07394290737333,4.71698938643257,1
3.78108099582497,3.3048601421535,1
2.50019849923523,2.02846332761148,0
5.61012745866465,2.14287681579063,0
7.68079557220265,4.96491379383344,0
4.26282130711047,3.72931989032776,1
3.90353654607451,3.4943526094045,1
3.84395703420479,2.86456886359753,1
3.09359561540707,2.06832955457356,0
1.78108099582497,2.65243007107675,0
3.79055112996621,3.64199679186053,1
6.6275501735825,6.36498524899215,0
4.7057840015153,3.44578225017229,1
3.83750757728625,3.06116411117756,1
0.251617401099583,3.75367670528152,0
3.47803695946472,3.41870938189601,1
4.18373474028302,3.94816558162548,1
1.91471861557736,3.28919333448909,0
3.82287439989027,3.74602929294662,1
4.68079557220265,3.97368534537508,1
3.56583958391866,3.84371264833768,1
4.23952949679661,3.17808313675295,1
3.14625111890763,3.90059720724181,1
5.71747328956677,4.92594330297783,0
4.47800287715777,3.27271258671193,1
1.62220425661337,3.43170365998006,0
6.91214883637675,5.47839242019778,0
4.51135818902295,2.23590054902933,0
1.79787409648855,3.8928366570658,0
1.8903112208223,5.08372884845622,1
5.86187810729834,4.39397805304449,0
3.91214883637674,4.35879431514834,1
4.5908886043557,4.86550404191264,1
6.88498524992795,5.41113114567285,0
4.45153378504354,3.47328779985416,1
0.790551129966214,3.82099839593026,0
6.97710854533074,3.23046288498183,0
2.88679608186397,4.92228540095188,1
4.7209006880505,3.80245865555486,1
3.25161740109958,3.50735341056305,1
4.49346390414401,4.70499289040982,1
3.83179357990334,3.68339086639308,1
5.91191712230221,1.94450144695866,0
4.29464830182036,3.49744799481932,1
4.14103470039101,4.28497195971391,1
-0.109688779177699,2.54186442422811,0
4.56467413662076,3.51906341408738,1
6.81039516272605,4.77460602315544,0
0.951615303353658,4.07047100600712,0
3.37243319647544,3.20308636914601,1
2.86187810729834,3.54548353978336,1
-0.092631957479305,4.57571338958135,0
6.40165868722641,4.70795678206002,0
4.79787409648855,3.78567331413159,1
4.49589814765494,4.26673094419597,1
7.73183757111715,5.14889193546454,0
4.82287439989027,1.87301464647331,0
2.71747328956677,3.94445747723337,1
4.39825105441635,4.44296374386349,1
2.39727043787361,2.88873342552249,0
3.40669527959508,3.33398199372137,1
2.11652103130041,2.34771504368119,0
3.90335857671542,4.79168925686211,1
2.29464830182036,2.74872399740966,0
5.49434256330609,1.99963444712055,0
4.48798814888531,5.10121994078212,1
4.19188272743755,4.458820233508,1
6.07394290737333,2.35849469321629,0
4.06300418126907,4.45867815930923,1
3.85746135433202,3.59430939145933,1
2.49589814765494,3.13336547209798,0
2.05981403809283,2.05688813708586,0
3.94017057224899,3.81915952026165,1
4.6698266119691,3.0074760280191,1
3.54319805350523,4.3503637433667,1
2.74190742482619,3.52314851439273,1
4.6767567298988,2.92604083456454,1
6.07036276043712,5.13281441409818,0
3.57016987411431,3.31620548136263,1
6.83750757728625,3.74821881490341,0
7.83937717300049,5.76765959588342,0
1.90407781657982,4.40514113596724,0
3.67965493093624,5.03591590735902,1
4.41504425393321,1.91853218941427,1
3.15335339627718,4.54363959720385,1
4.44877983689418,3.90449192232729,1
7.26282130711047,4.63909318710368,0
5.0180890108588,2.08620316945731,0
4.79683896740526,2.4888105080373,0
5.29276144869173,1.7308045382788,0
6.51695837584241,5.40099062806672,0
6.15335339627718,5.7248527962718,0
5.03954773576904,3.58475453355967,1
4.10158189314277,4.42235179441745,1
0.240259216297587,4.20731753513239,0
2.7209006880505,2.90122932777743,0
6.61812283437159,5.30587540948417,0
1.5908886043557,4.43275202095632,0
8.01154283533248,7.07150816822617,0
4.92742217332295,4.20240816401714,1
7.45153378504354,4.29771706647222,0
6.90335857671542,5.39584462843105,0
1.84395703420479,1.43228443179876,0
4.0180890108588,4.17240633891463,1
4.34017537617391,2.50601539673614,0
4.86501458927136,3.99520643337325,1
7.41504425393321,2.2247095858857,0
6.44899739025208,5.00572937319714,0
1.48798814888531,4.55060997039106,0
1.61022451527261,2.37734665441104,0
4.39727043787361,3.77746685104497,1
4.50019849923523,4.05692665522297,1
3.81039516272605,3.83095451736658,1
5.88679608186397,6.22971386793583,0
4.62220425661337,2.86340731996011,1
1.1281925356707,3.88205665373323,0
4.90407781657982,4.81028227193448,1
1.57016987411431,1.65810274068132,0
0.902835687463764,4.01472271166543,0
3.48005169524784,3.78746981197311,1
4.83937717300049,4.57574469691256,1
3.82953756852379,2.68017944266399,1
2.13718279816441,1.89052113455785,0
2.90736804252069,5.15142677916271,1
3.49616968541902,3.6483754585263,1
3.6275501735825,5.02373893674411,1
5.14103470039101,2.14248597985695,0
2.18373474028302,1.97408279081274,0
4.54319805350523,2.17518187168335,0
4.29276144869173,3.46160907655761,1
0.478036959464719,3.709354690948,0
7.86501458927136,4.99360857783101,0
